Cust_Tenure,Trans_Mean,Trans_STD,Trans_Freq,Trans_SUM,Food_Mean,Food_STD,Food_Freq,Food_SUM,Promotion_Mean,Promotion_STD,Promotion_Freq,Promotion_SUM,Active_Customer
0.734360411,0.052840342,0.044408372,0.342857143,0.052840342,0.027174386,0.028625881,0.30625,0.027174386,0.087654321,0.085611395,0.258064516,0.087654321,1
0.355275444,0.043008205,0.040450177,0.342857143,0.043008205,0.070545541,0.085563542,0.35625,0.070545541,0,0,0,0,1
0.028011204,0.007115918,0.010577983,0.142857143,0.007115918,0.018791065,0.035844959,0.0875,0.018791065,0,0,0,0,1
0.495331466,0.087138264,0.091626962,0.4,0.087138264,0.133533749,0.152822741,0.5625,0.133533749,0,0,0,0,1
0.229691877,0.044015786,0.038544172,0.4,0.044015786,0.081898936,0.069489764,0.58125,0.081898936,0.14218107,0.0818966,0.548387097,0.14218107,1
0.446311858,0.130522169,0.089499127,0.571428571,0.130522169,0.157914148,0.141213139,0.59375,0.157914148,0,0,0,0,1
0.020074697,0.011603664,0.012070464,0.171428571,0.011603664,0.014634503,0.027392378,0.1125,0.014634503,0.008641975,0.019849926,0.032258065,0.008641975,1
0.932773109,0.092508072,0.092710049,0.571428571,0.092508072,0.118758329,0.103974216,0.5875,0.118758329,0.153703704,0.177970358,0.322580645,0.153703704,1
0.207749767,0.152686311,0.178411442,0.657142857,0.152686311,0.033402574,0.027546719,0.35,0.033402574,0.019135802,0.023846579,0.129032258,0.019135802,1
0.105042017,0.053830692,0.049973355,0.314285714,0.053830692,0.08150576,0.114798626,0.26875,0.08150576,0.161111111,0.164346846,0.322580645,0.161111111,1
0.424836601,0.047647919,0.037941225,0.314285714,0.047647919,0.057167114,0.051728403,0.375,0.057167114,0.137654321,0.143864584,0.580645161,0.137654321,1
0.23015873,0.054364189,0.042881527,0.371428571,0.054364189,0.078663062,0.07122128,0.55,0.078663062,0,0,0,0,1
0.029878618,0.018087279,0.037139843,0.142857143,0.018087279,0.046314757,0.093382146,0.1375,0.046314757,0.031481481,0.052818043,0.064516129,0.031481481,1
0.007936508,0.007158174,0.008457426,0.142857143,0.007158174,0.006040299,0.014821935,0.05,0.006040299,0,0,0,0,1
0.379551821,0.016750297,0.018566966,0.171428571,0.016750297,0.012021447,0.025240639,0.10625,0.012021447,0,0,0,0,1
0.024743231,0.03994564,0.079957506,0.171428571,0.03994564,0.086791022,0.187173651,0.1,0.086791022,0.015432099,0.035446296,0.032258065,0.015432099,1
0.125116713,0.049382107,0.057603533,0.314285714,0.049382107,0.016409015,0.024603304,0.13125,0.016409015,0.016049383,0.02578809,0.064516129,0.016049383,1
0.33006536,0.039193892,0.056955,0.228571429,0.039193892,0.078635226,0.131665137,0.175,0.078635226,0.209259259,0.199279372,0.548387097,0.209259259,1
0.115779645,0.074057949,0.089557157,0.371428571,0.074057949,0.167030268,0.239598669,0.225,0.167030268,0.002469136,0.005671407,0.032258065,0.002469136,1
0.158263305,0.114351802,0.113421843,0.742857143,0.114351802,0.192969454,0.17968842,0.51875,0.192969454,0.065432099,0.069192504,0.225806452,0.065432099,1
0.076563959,0.05841645,0.081776628,0.2,0.05841645,0.109550005,0.188644197,0.25625,0.109550005,0.130246914,0.152189804,0.322580645,0.130246914,1
0.01914099,0.010126239,0.013048873,0.171428571,0.010126239,0.010139073,0.024950613,0.08125,0.010139073,0,0,0,0,1
0.10410831,0.035640441,0.03621166,0.285714286,0.035640441,0.019902367,0.024351573,0.2375,0.019902367,0.097530864,0.087344491,0.387096774,0.097530864,1
0.364145658,0.036021168,0.062680706,0.257142857,0.036021168,0.050458763,0.078915032,0.2375,0.050458763,0,0,0,0,1
0.076563959,0.038985429,0.047043295,0.171428571,0.038985429,0.06242106,0.098896761,0.1625,0.06242106,0.117283951,0.099290991,0.387096774,0.117283951,1
0.03968254,0.041476846,0.079388201,0.228571429,0.041476846,0.102156206,0.18143874,0.2,0.102156206,0.083950617,0.089947146,0.161290323,0.083950617,1
0.929971989,0.034981246,0.03482571,0.314285714,0.034981246,0.014373545,0.014273156,0.28125,0.014373545,0.02345679,0.023627646,0.193548387,0.02345679,1
0.090569561,0.047423117,0.06001659,0.371428571,0.047423117,0.114271598,0.1381535,0.3375,0.114271598,0.072839506,0.065722913,0.290322581,0.072839506,1
0.279178338,0.065316018,0.079479985,0.342857143,0.065316018,0.140256017,0.17181462,0.425,0.140256017,0,0,0,0,1
0.082633053,0.061239912,0.084934389,0.342857143,0.061239912,0.105131123,0.157409012,0.2875,0.105131123,0.059259259,0.047608782,0.322580645,0.059259259,1
0.174603175,0.049098147,0.0471205,0.314285714,0.049098147,0.093828179,0.08274348,0.54375,0.093828179,0.140740741,0.111845399,0.451612903,0.140740741,1
0.292250233,0.058041205,0.055284021,0.485714286,0.058041205,0.118509549,0.119113362,0.6375,0.118509549,0,0,0,0,1
0.383753501,0.004271241,0.006847413,0.057142857,0.004271241,0.005487069,0.013237508,0.05,0.005487069,0.062345679,0.141762103,0.064516129,0.062345679,1
0.889822596,0.038461454,0.034536851,0.285714286,0.038461454,0.061133669,0.07101937,0.275,0.061133669,0,0,0,0,1
0.053221289,0.037570697,0.035876069,0.228571429,0.037570697,0.018667168,0.02506097,0.19375,0.018667168,0.002469136,0.005671407,0.032258065,0.002469136,1
0.049953315,0.016655644,0.022650474,0.142857143,0.016655644,0.018376635,0.029425746,0.13125,0.018376635,0.021604938,0.035892375,0.064516129,0.021604938,1
0.333800187,0.081692771,0.13242819,0.2,0.081692771,0.007045855,0.009758902,0.13125,0.007045855,0,0,0,0,1
0.533613445,0.004800287,0.00474063,0.142857143,0.004800287,0.006228188,0.012815167,0.04375,0.006228188,0,0,0,0,1
0.098972923,0.04760192,0.066377367,0.371428571,0.04760192,0.028875829,0.031512939,0.25,0.028875829,0.067283951,0.09643322,0.129032258,0.067283951,1
0.016806723,0.012026071,0.01339986,0.171428571,0.012026071,0.013569796,0.029875392,0.0875,0.013569796,0,0,0,0,1
0.078431373,0.041943353,0.050588557,0.285714286,0.041943353,0.074338125,0.128778738,0.16875,0.074338125,0.017901235,0.033032821,0.096774194,0.017901235,1
0.103174603,0.043860087,0.04096512,0.285714286,0.043860087,0.062661141,0.070107673,0.39375,0.062661141,0,0,0,0,1
0.292717087,0.05558405,0.059391708,0.371428571,0.05558405,0.114699568,0.129875233,0.53125,0.114699568,0.013786008,0.018070651,0.096774194,0.013786008,1
0.308123249,0.063855525,0.047009952,0.714285714,0.063855525,0.112357909,0.102497272,0.4625,0.112357909,0,0,0,0,1
0.740429505,0.119523726,0.141680078,0.428571429,0.119523726,0.263462803,0.322725402,0.39375,0.263462803,0.153703704,0.096068825,0.741935484,0.153703704,1
0.460784314,0.043050461,0.064244343,0.285714286,0.043050461,0.108106039,0.163241596,0.28125,0.108106039,0,0,0,0,1
0.081232493,0.051084181,0.045888233,0.285714286,0.051084181,0.063887642,0.092986291,0.25,0.063887642,0,0,0,0,1
0.014005602,0.014057742,0.014415601,0.171428571,0.014057742,0.019610095,0.036545412,0.06875,0.019610095,0,0,0,0,1
0.014939309,0.019698079,0.030623017,0.171428571,0.019698079,0.032845865,0.062374502,0.0875,0.032845865,0,0,0,0,1
0.557422969,0.24379204,0.172683013,0.542857143,0.24379204,0.275943536,0.256588561,0.575,0.275943536,0,0,0,0,1
0.396358543,0.021916803,0.017705778,0.514285714,0.021916803,0.048120583,0.055016297,0.24375,0.048120583,0,0,0,0,1
0.73155929,0.085167909,0.076308977,0.342857143,0.085167909,0.092013653,0.106853809,0.3375,0.092013653,0,0,0,0,1
0.04248366,0.023448726,0.037350519,0.2,0.023448726,0.041405274,0.107908868,0.08125,0.041405274,0.005555556,0.012760666,0.032258065,0.005555556,1
0.029411765,0.031276366,0.054834689,0.142857143,0.031276366,0.086635362,0.152983361,0.14375,0.086635362,0.12654321,0.283508138,0.064516129,0.12654321,1
0.390289449,0.067286977,0.050163982,0.514285714,0.067286977,0.089226626,0.087329453,0.44375,0.089226626,0,0,0,0,1
0.045284781,0.040870049,0.04597485,0.257142857,0.040870049,0.041770615,0.081931001,0.175,0.041770615,0,0,0,0,1
0.251167133,0.05988527,0.056502751,0.257142857,0.05988527,0.044989092,0.067047003,0.2375,0.044989092,0.164814815,0.1580552,0.548387097,0.164814815,1
0.239962652,0.038101433,0.034079523,0.285714286,0.038101433,0.029262047,0.053228378,0.15,0.029262047,0.047530864,0.044980705,0.225806452,0.047530864,1
0.068160598,0.039703782,0.048628053,0.285714286,0.039703782,0.073433471,0.09801266,0.3,0.073433471,0,0,0,0,1
0.090102708,0.040745637,0.047919074,0.314285714,0.040745637,0.081303953,0.106286357,0.35625,0.081303953,0,0,0,0,1
0.091036415,0.029406828,0.032478821,0.228571429,0.029406828,0.032062992,0.055712923,0.1625,0.032062992,0,0,0,0,1
0.539215686,0.092755945,0.09590408,0.771428571,0.092755945,0.222622937,0.199747435,0.775,0.222622937,0,0,0,0,1
0.239962652,0.051141649,0.04003807,0.428571429,0.051141649,0.054261786,0.064394297,0.3375,0.054261786,0,0,0,0,1
0.074229692,0.024763734,0.031980084,0.2,0.024763734,0.035385852,0.059055967,0.20625,0.035385852,0.172222222,0.159590263,0.451612903,0.172222222,1
0.170401494,0.061509962,0.045921017,0.485714286,0.061509962,0.080738545,0.10349207,0.3,0.080738545,0.001234568,0.001983699,0.064516129,0.001234568,1
0.742763772,0.064615742,0.046141359,0.428571429,0.064615742,0.121915916,0.108055178,0.65625,0.121915916,0,0,0,0,1
0.058356676,0.03339918,0.051589025,0.257142857,0.03339918,0.060246414,0.106967005,0.175,0.060246414,0.09691358,0.145655142,0.161290323,0.09691358,1
0.077497666,0.054179577,0.05388364,0.257142857,0.054179577,0.043350278,0.048471924,0.325,0.043350278,0,0,0,0,1
0.115312792,0.089555777,0.080562483,0.542857143,0.089555777,0.072198272,0.107366113,0.19375,0.072198272,0,0,0,0,1
0.320261438,0.050404857,0.045645008,0.685714286,0.050404857,0.025382477,0.032090973,0.175,0.025382477,0,0,0,0,1
0.45611578,0.065751966,0.053559669,0.457142857,0.065751966,0.127563039,0.093049274,0.69375,0.127563039,0.012345679,0.016689338,0.096774194,0.012345679,1
0.030812325,0.009972427,0.012858286,0.142857143,0.009972427,0.015500882,0.028556442,0.11875,0.015500882,0.014197531,0.032610592,0.032258065,0.014197531,1
0.339869281,0.009718891,0.01380012,0.114285714,0.009718891,0.016081948,0.025155156,0.13125,0.016081948,0.030864198,0.042696143,0.161290323,0.030864198,1
0.005135387,0.004842543,0.005589313,0.142857143,0.004842543,0.006315174,0.011341195,0.08125,0.006315174,0,0,0,0,1
0.080298786,0.046500245,0.046259919,0.228571429,0.046500245,0.042918828,0.066578487,0.175,0.042918828,0.024691358,0.056714073,0.032258065,0.024691358,1
0.592903828,0.076424287,0.077360968,0.314285714,0.076424287,0.049999478,0.050657453,0.35,0.049999478,0.109876543,0.144455168,0.419354839,0.109876543,1
0.026610644,0.027469811,0.029293573,0.171428571,0.027469811,0.006137723,0.011555948,0.09375,0.006137723,0.065432099,0.141859374,0.064516129,0.065432099,1
0.033613445,0.066184624,0.132879425,0.228571429,0.066184624,0.180217325,0.390930067,0.10625,0.180217325,0.269135802,0.241425246,0.225806452,0.269135802,1
0.23015873,0.117522519,0.166662028,0.657142857,0.117522519,0.041196508,0.034739719,0.375,0.041196508,0,0,0,0,1
0.161064426,0.076643166,0.070373756,0.771428571,0.076643166,0.189124679,0.169154069,0.65,0.189124679,0,0,0,0,1
0.384220355,0.029680648,0.028222778,0.171428571,0.029680648,0.014196094,0.026020646,0.08125,0.014196094,0,0,0,0,1
0.816059757,0.048698461,0.042197893,0.657142857,0.048698461,0.108140834,0.114193579,0.59375,0.108140834,0,0,0,0,1
0.052754435,0.03305099,0.047772106,0.2,0.03305099,0.043906988,0.076396038,0.1625,0.043906988,0,0,0,0,1
0.148926237,0.078781048,0.12511319,0.428571429,0.078781048,0.013131387,0.028713047,0.0875,0.013131387,0,0,0,0,1
0.103174603,0.035926091,0.030786099,0.342857143,0.035926091,0.056001503,0.064163262,0.35,0.056001503,0.216666667,0.14491206,0.451612903,0.216666667,1
0.036881419,0.027436006,0.036510223,0.2,0.027436006,0.037299541,0.063120004,0.2,0.037299541,0.001851852,0.004253555,0.032258065,0.001851852,1
0.91643324,0.063003165,0.04845563,0.571428571,0.063003165,0.100921006,0.099053664,0.66875,0.100921006,0.274430199,0.211340739,0.709677419,0.274430199,1
0.25070028,0.069545145,0.108388232,0.257142857,0.069545145,0.144827994,0.191155017,0.35,0.144827994,0,0,0,0,1
0.079365079,0.057022001,0.090182843,0.2,0.057022001,0.120847729,0.160732449,0.29375,0.120847729,0.045679012,0.063853256,0.129032258,0.045679012,1
0.251633987,0.088914389,0.068079632,0.542857143,0.088914389,0.112907659,0.117229627,0.45,0.112907659,0,0,0,0,1
0.52054155,0.178406434,0.125233368,0.685714286,0.178406434,0.097566831,0.095331514,0.5375,0.097566831,0.124691358,0.072326116,0.516129032,0.124691358,1
0.269374416,0.020382627,0.025571362,0.171428571,0.020382627,0.022703312,0.052362585,0.0625,0.022703312,0,0,0,0,1
0.06442577,0.054814545,0.079360095,0.257142857,0.054814545,0.122841446,0.177648448,0.30625,0.122841446,0.057407407,0.056389982,0.290322581,0.057407407,1
0.126984127,0.036596624,0.043604863,0.428571429,0.036596624,0.067271392,0.077309901,0.35,0.067271392,0,0,0,0,1
0.016339869,0.003867273,0.006426953,0.057142857,0.003867273,0,0,0,0,0,0,0,0,1
0.01914099,0.016446054,0.017739758,0.171428571,0.016446054,0.01686482,0.036989789,0.05,0.01686482,0,0,0,0,1
0.582633053,0.044420523,0.038835372,0.457142857,0.044420523,0.09751464,0.089700475,0.51875,0.09751464,0.053703704,0.046458849,0.258064516,0.053703704,1
0.386087768,0.091533525,0.091878558,0.428571429,0.091533525,0.138773778,0.146940865,0.46875,0.138773778,0.107613169,0.100656904,0.35483871,0.107613169,1
0.04388422,0.021567487,0.021421396,0.171428571,0.021567487,0.006837089,0.014843917,0.08125,0.006837089,0,0,0,0,1
0.207749767,0.044461813,0.046592129,0.371428571,0.044461813,0.099435288,0.116902187,0.28125,0.099435288,0.364814815,0.244889766,0.774193548,0.364814815,1
0.124183007,0.040560735,0.042060079,0.257142857,0.040560735,0.070910881,0.067909213,0.4625,0.070910881,0.12962963,0.158479635,0.35483871,0.12962963,1
0.004668534,0.002682414,0.004577409,0.085714286,0.002682414,0.006391722,0.014455295,0.05,0.006391722,0,0,0,0,1
0.273576097,0.026729485,0.030807451,0.228571429,0.026729485,0.061425942,0.079975614,0.225,0.061425942,0,0,0,0,1
0.576563959,0.044706898,0.04111378,0.285714286,0.044706898,0.040048295,0.045159064,0.24375,0.040048295,0.477777778,0.276764762,0.741935484,0.477777778,1
0.18907563,0.026822449,0.023525959,0.342857143,0.026822449,0.035594618,0.039731097,0.2875,0.035594618,0.12345679,0.198369926,0.064516129,0.12345679,1
0.534547152,0.090024698,0.087479447,0.685714286,0.090024698,0.122432612,0.102512465,0.525,0.122432612,0,0,0,0,1
0.836134454,0.052987299,0.041948131,0.685714286,0.052987299,0.019728395,0.020693906,0.30625,0.019728395,0,0,0,0,1
0.096638655,0.113776943,0.177014304,0.342857143,0.113776943,0.256542207,0.34214347,0.48125,0.256542207,0,0,0,0,1
0.000933707,0.001446847,0.003109415,0.028571429,0.001446847,0,0,0,0,0,0,0,0,1
0.165266106,0.067438961,0.091464912,0.314285714,0.067438961,0,0,0,0,0.014814815,0.018237279,0.129032258,0.014814815,1
0.389822596,0.0564786,0.051207862,0.6,0.0564786,0.09363159,0.085834815,0.6125,0.09363159,0.216049383,0.20612178,0.322580645,0.216049383,1
0.281512605,0.079147178,0.066893826,0.457142857,0.079147178,0.138986023,0.140468177,0.6125,0.138986023,0,0,0,0,1
0.023809524,0.023173216,0.025719318,0.142857143,0.023173216,0.006802295,0.023955727,0.06875,0.006802295,0.016666667,0.038281999,0.032258065,0.016666667,1
0.053688142,0.189594433,0.238392852,0.342857143,0.189594433,0.127973612,0.218624355,0.2375,0.127973612,0.074074074,0.142696916,0.096774194,0.074074074,1
0.392156863,0.056731279,0.048600538,0.4,0.056731279,0.05897642,0.074353544,0.3625,0.05897642,0.163580247,0.158276951,0.580645161,0.163580247,1
0.705882353,0.024988536,0.024446868,0.228571429,0.024988536,0.026294089,0.055248783,0.125,0.026294089,0.024691358,0.056714073,0.032258065,0.024691358,1
0.035947712,0.025635899,0.03492972,0.142857143,0.025635899,0.001826703,0.004042366,0.04375,0.001826703,0,0,0,0,1
0.078431373,0.0410171,0.041975869,0.228571429,0.0410171,0.053207517,0.064241557,0.2875,0.053207517,0,0,0,0,1
0.028011204,0.014573266,0.019093188,0.142857143,0.014573266,0,0,0,0,0.006790123,0.01559637,0.032258065,0.006790123,1
0.431839402,0.009609025,0.013562158,0.142857143,0.009609025,0.010386113,0.022026455,0.08125,0.010386113,0,0,0,0,1
0.107376284,0.032320879,0.02545425,0.4,0.032320879,0.046259086,0.051153902,0.35,0.046259086,0.101234568,0.102623568,0.225806452,0.101234568,1
0.098972923,0.044646049,0.042147406,0.371428571,0.044646049,0.041213905,0.053671602,0.36875,0.041213905,0,0,0,0,1
0.115312792,0.042237079,0.042276176,0.314285714,0.042237079,0.059155611,0.050536347,0.48125,0.059155611,0.205761317,0.18107522,0.451612903,0.205761317,1
0.296918768,0.070345145,0.057726887,0.542857143,0.070345145,0.085051304,0.095570719,0.3875,0.085051304,0.015500686,0.021555791,0.096774194,0.015500686,1
0.056489262,0.038723442,0.069634523,0.2,0.038723442,0.067570624,0.143304671,0.10625,0.067570624,0,0,0,0,1
0.614845938,0.033517497,0.032252895,0.228571429,0.033517497,0.046380866,0.051534096,0.2875,0.046380866,0.143209877,0.159817511,0.451612903,0.143209877,1
0.381419234,0.084010576,0.075519812,0.457142857,0.084010576,0.185137246,0.149590716,0.63125,0.185137246,0.003703704,0.005951098,0.064516129,0.003703704,1
0.082633053,0.046780825,0.044062025,0.257142857,0.046780825,0.053108353,0.079024527,0.18125,0.053108353,0.070987654,0.080667108,0.290322581,0.070987654,1
0.117180205,0.041825036,0.043016973,0.285714286,0.041825036,0.036864612,0.04029381,0.28125,0.036864612,0,0,0,0,1
0.529878618,0.088475943,0.085574318,0.485714286,0.088475943,0.167096377,0.14754728,0.54375,0.167096377,0.124691358,0.13476402,0.419354839,0.124691358,1
0.41643324,0.042194917,0.041742597,0.342857143,0.042194917,0.068844097,0.058452007,0.5625,0.068844097,0,0,0,0,1
0.236227825,0.028379161,0.03717784,0.171428571,0.028379161,0.035838178,0.069701226,0.1125,0.035838178,0,0,0,0,1
0.08076564,0.065648995,0.087255207,0.171428571,0.065648995,0.106575088,0.127855013,0.375,0.106575088,0.085185185,0.148279825,0.129032258,0.085185185,1
0.608776844,0.091774954,0.098065749,0.657142857,0.091774954,0.207311684,0.235967892,0.41875,0.207311684,0,0,0,0,1
0.465919701,0.001125701,0.001342958,0.085714286,0.001125701,0,0,0,0,0,0,0,0,1
0.102240896,0.05415652,0.055178913,0.371428571,0.05415652,0.069110274,0.078176306,0.31875,0.069110274,0.031481481,0.040547862,0.129032258,0.031481481,1
0.251633987,0.035199287,0.036021527,0.314285714,0.035199287,0.013743767,0.017557139,0.16875,0.013743767,0,0,0,0,1
0.698879552,0.093631331,0.154605467,0.285714286,0.093631331,0.202922377,0.276064559,0.35625,0.202922377,0.161728395,0.152771723,0.580645161,0.161728395,1
0.00280112,0.001734188,0.002020469,0.114285714,0.001734188,0.001777991,0.003887124,0.04375,0.001777991,0,0,0,0,1
0.100840336,0.027449528,0.041930481,0.257142857,0.027449528,0.033941886,0.089951906,0.05,0.033941886,0.001851852,0.003143315,0.064516129,0.001851852,1
0.600373483,0.017319909,0.015508759,0.314285714,0.017319909,0.026513293,0.033439774,0.24375,0.026513293,0,0,0,0,1
0.503267974,0.138187577,0.119965144,0.428571429,0.138187577,0.231191045,0.227565888,0.70625,0.231191045,0,0,0,0,1
0.037348273,0.038433143,0.066868586,0.2,0.038433143,0.078050681,0.156108701,0.16875,0.078050681,0.013580247,0.03119274,0.032258065,0.013580247,1
0.803454715,0.039789984,0.029074016,0.342857143,0.039789984,0.071380605,0.085294704,0.19375,0.071380605,0,0,0,0,1
0.134920635,0.075530149,0.075230801,0.257142857,0.075530149,0.182047508,0.175827039,0.63125,0.182047508,0.016666667,0.021909698,0.096774194,0.016666667,1
0.103174603,0.016465129,0.015654796,0.257142857,0.016465129,0.014359627,0.025933237,0.15,0.014359627,0.116666667,0.080633166,0.451612903,0.116666667,1
